,Date,start hour,start min,end hour,end min,Activity
592,2010-12-08,8,58,9,14,Meal_Preparation
593,2010-12-08,9,15,10,3,Relax
594,2010-12-08,10,24,10,27,Work
595,2010-12-08,10,56,11,40,Housekeeping
596,2010-12-08,11,42,11,42,Leave_Home
597,2010-12-08,11,43,11,43,Enter_Home
598,2010-12-08,11,43,11,44,Leave_Home
599,2010-12-08,14,2,14,2,Enter_Home
600,2010-12-08,14,18,14,33,Work
601,2010-12-08,14,44,16,35,Relax
602,2010-12-08,16,50,17,9,Work
603,2010-12-08,17,11,17,14,Meal_Preparation
604,2010-12-08,17,19,17,29,Eating
605,2010-12-08,17,31,17,48,Wash_Dishes
606,2010-12-08,17,48,23,3,Relax
607,2010-12-08,23,25,3,9,Sleeping
608,2010-12-09,3,9,3,12,Bed_to_Toilet
609,2010-12-09,3,12,5,57,Sleeping
610,2010-12-09,6,2,6,6,Meal_Preparation
611,2010-12-09,6,14,6,38,Relax
612,2010-12-09,6,58,7,1,Work
613,2010-12-09,8,1,8,4,Meal_Preparation
614,2010-12-09,8,4,8,8,Eating
615,2010-12-09,8,28,8,28,Leave_Home
616,2010-12-09,13,16,13,16,Enter_Home
617,2010-12-09,13,20,13,35,Relax
618,2010-12-09,13,50,14,21,Work
619,2010-12-09,14,29,14,29,Leave_Home
620,2010-12-09,16,25,16,25,Enter_Home
621,2010-12-09,16,31,16,48,Meal_Preparation
622,2010-12-09,16,48,18,6,Relax
623,2010-12-09,18,18,18,18,Leave_Home
624,2010-12-09,18,19,18,19,Enter_Home
625,2010-12-09,18,19,18,20,Leave_Home
626,2010-12-09,21,29,21,29,Enter_Home
627,2010-12-09,21,46,23,0,Relax
628,2010-12-09,23,8,5,57,Sleeping
629,2010-12-10,6,5,6,25,Meal_Preparation
630,2010-12-10,6,26,7,12,Relax
631,2010-12-10,8,6,8,6,Leave_Home
632,2010-12-10,9,35,9,35,Enter_Home
633,2010-12-10,9,42,9,42,Leave_Home
634,2010-12-10,13,28,13,28,Enter_Home
635,2010-12-10,13,31,17,34,Relax
636,2010-12-10,17,35,17,41,Housekeeping
637,2010-12-10,17,49,17,54,Relax
638,2010-12-10,18,8,18,8,Leave_Home
639,2010-12-10,18,10,18,10,Enter_Home
640,2010-12-10,18,35,18,52,Relax
641,2010-12-10,19,2,19,2,Leave_Home
642,2010-12-10,23,8,23,8,Enter_Home
643,2010-12-10,23,10,23,56,Relax
644,2010-12-11,0,8,1,36,Relax
645,2010-12-11,1,40,8,29,Sleeping
646,2010-12-11,8,40,8,51,Meal_Preparation
647,2010-12-11,8,52,9,12,Relax
648,2010-12-11,10,58,10,59,Leave_Home
649,2010-12-11,13,25,13,25,Enter_Home
650,2010-12-11,13,49,23,26,Relax
651,2010-12-11,23,27,23,43,Sleeping
652,2010-12-11,23,43,23,46,Bed_to_Toilet
653,2010-12-11,23,46,3,47,Sleeping
654,2010-12-12,3,47,3,50,Bed_to_Toilet
655,2010-12-12,3,50,5,57,Sleeping
656,2010-12-12,6,4,6,17,Meal_Preparation
657,2010-12-12,6,18,6,36,Relax
658,2010-12-12,7,31,7,36,Meal_Preparation
659,2010-12-12,8,12,8,12,Leave_Home
660,2010-12-12,11,4,11,4,Enter_Home
661,2010-12-12,11,11,11,31,Relax
662,2010-12-12,11,31,12,10,Meal_Preparation
663,2010-12-12,12,10,12,16,Relax
664,2010-12-12,12,17,12,53,Work
665,2010-12-12,13,21,15,41,Relax
666,2010-12-12,15,41,16,12,Meal_Preparation
667,2010-12-12,16,17,16,44,Relax
668,2010-12-12,16,44,16,47,Meal_Preparation
669,2010-12-12,16,50,17,2,Eating
670,2010-12-12,17,2,17,18,Relax
671,2010-12-12,17,18,17,19,Meal_Preparation
672,2010-12-12,17,19,17,32,Eating
673,2010-12-12,17,32,22,6,Relax
674,2010-12-12,22,15,3,3,Sleeping
675,2010-12-13,3,3,3,6,Bed_to_Toilet
676,2010-12-13,3,6,5,57,Sleeping
677,2010-12-13,6,2,6,14,Meal_Preparation
678,2010-12-13,6,15,6,29,Relax
679,2010-12-13,7,50,7,51,Leave_Home
680,2010-12-13,9,38,9,38,Enter_Home
681,2010-12-13,9,44,9,45,Leave_Home
682,2010-12-13,9,45,9,45,Enter_Home
683,2010-12-13,9,48,9,56,Relax
684,2010-12-13,9,57,10,8,Meal_Preparation
685,2010-12-13,10,8,10,19,Relax
686,2010-12-13,10,20,10,36,Meal_Preparation
687,2010-12-13,10,37,12,31,Relax
688,2010-12-13,12,31,12,59,Meal_Preparation
689,2010-12-13,13,2,13,31,Eating
690,2010-12-13,13,31,13,32,Meal_Preparation
691,2010-12-13,13,38,13,45,Eating
692,2010-12-13,13,50,14,1,Work
693,2010-12-13,14,2,14,22,Eating
694,2010-12-13,14,23,14,39,Work
695,2010-12-13,14,47,14,56,Relax
696,2010-12-13,15,16,15,16,Leave_Home
697,2010-12-13,15,18,15,18,Enter_Home
698,2010-12-13,15,35,15,35,Leave_Home
699,2010-12-13,19,42,19,43,Enter_Home
700,2010-12-13,19,51,20,5,Meal_Preparation
701,2010-12-13,20,7,20,27,Eating
702,2010-12-13,20,28,0,4,Relax
703,2010-12-14,0,8,6,20,Sleeping
704,2010-12-14,6,20,6,23,Bed_to_Toilet
705,2010-12-14,6,23,8,37,Sleeping
706,2010-12-14,8,40,8,46,Meal_Preparation
707,2010-12-14,8,54,9,26,Relax
708,2010-12-14,9,50,10,1,Meal_Preparation
709,2010-12-14,10,1,10,1,Leave_Home
710,2010-12-14,10,3,10,3,Enter_Home
711,2010-12-14,10,3,10,10,Meal_Preparation
712,2010-12-14,10,10,10,15,Eating
713,2010-12-14,11,2,11,6,Relax
714,2010-12-14,11,23,11,23,Leave_Home
715,2010-12-14,11,24,11,24,Enter_Home
716,2010-12-14,11,29,11,29,Leave_Home
717,2010-12-14,15,12,15,12,Enter_Home
718,2010-12-14,15,16,15,50,Meal_Preparation
719,2010-12-14,15,51,15,57,Eating
720,2010-12-14,16,0,16,2,Meal_Preparation
721,2010-12-14,16,3,16,8,Eating
722,2010-12-14,16,13,17,30,Relax
723,2010-12-14,17,38,17,43,Meal_Preparation
724,2010-12-14,17,57,17,57,Leave_Home
725,2010-12-14,17,58,17,58,Enter_Home
726,2010-12-14,18,10,18,11,Leave_Home
727,2010-12-14,18,11,18,11,Enter_Home
728,2010-12-14,18,16,0,1,Relax
729,2010-12-15,0,9,0,42,Sleeping
730,2010-12-15,0,42,0,43,Bed_to_Toilet
731,2010-12-15,0,43,5,12,Sleeping
732,2010-12-15,5,13,5,16,Bed_to_Toilet
733,2010-12-15,5,16,8,22,Sleeping
734,2010-12-15,8,33,8,50,Meal_Preparation
735,2010-12-15,8,52,9,51,Relax
736,2010-12-15,9,53,10,1,Meal_Preparation
737,2010-12-15,10,1,10,9,Eating
738,2010-12-15,11,27,11,27,Leave_Home
739,2010-12-15,12,24,12,24,Enter_Home
740,2010-12-15,12,33,12,40,Relax
741,2010-12-15,12,42,12,42,Leave_Home
742,2010-12-15,16,4,16,4,Enter_Home
743,2010-12-15,16,11,0,23,Relax
744,2010-12-16,0,33,6,57,Sleeping
745,2010-12-16,7,10,7,21,Meal_Preparation
746,2010-12-16,7,23,7,46,Relax
747,2010-12-16,8,47,8,47,Leave_Home
748,2010-12-16,10,39,10,39,Enter_Home
749,2010-12-16,11,0,11,19,Meal_Preparation
750,2010-12-16,11,19,11,24,Eating
751,2010-12-16,11,24,11,31,Wash_Dishes
752,2010-12-16,11,43,11,43,Leave_Home
753,2010-12-16,14,6,14,7,Enter_Home
754,2010-12-16,14,15,14,39,Meal_Preparation
755,2010-12-16,14,39,20,21,Relax
756,2010-12-16,20,25,20,37,Meal_Preparation
757,2010-12-16,20,37,23,59,Relax
758,2010-12-16,23,59,6,6,Sleeping
759,2010-12-17,6,6,6,9,Bed_to_Toilet
760,2010-12-17,6,9,8,39,Sleeping
761,2010-12-17,8,48,9,6,Meal_Preparation
762,2010-12-17,9,6,10,33,Relax
763,2010-12-17,10,35,10,42,Meal_Preparation
764,2010-12-17,10,42,10,46,Eating
765,2010-12-17,11,43,11,43,Leave_Home
766,2010-12-17,15,1,15,1,Enter_Home
767,2010-12-17,15,16,15,32,Meal_Preparation
768,2010-12-17,15,33,15,59,Relax
769,2010-12-17,16,9,16,9,Leave_Home
770,2010-12-17,17,13,17,13,Enter_Home
771,2010-12-17,17,25,17,48,Meal_Preparation
772,2010-12-17,17,48,18,5,Housekeeping
773,2010-12-17,18,30,19,1,Meal_Preparation
774,2010-12-17,19,7,0,40,Relax
775,2010-12-18,0,57,1,27,Sleeping
776,2010-12-18,1,27,1,28,Bed_to_Toilet
777,2010-12-18,1,29,7,5,Sleeping
778,2010-12-18,7,5,7,7,Bed_to_Toilet
779,2010-12-18,7,7,8,26,Sleeping
780,2010-12-18,8,28,8,43,Meal_Preparation
781,2010-12-18,8,44,9,45,Relax
782,2010-12-18,10,19,10,31,Meal_Preparation
783,2010-12-18,10,31,10,38,Eating
784,2010-12-18,11,0,11,0,Leave_Home
785,2010-12-18,14,32,14,32,Enter_Home
786,2010-12-18,14,33,15,4,Housekeeping
787,2010-12-18,15,12,17,51,Relax
788,2010-12-18,17,55,18,51,Meal_Preparation
789,2010-12-18,18,51,19,33,Relax
790,2010-12-18,19,34,19,36,Meal_Preparation
791,2010-12-18,19,36,19,44,Eating
792,2010-12-18,20,5,1,43,Relax
793,2010-12-19,1,48,7,23,Sleeping
794,2010-12-19,7,23,7,28,Bed_to_Toilet
795,2010-12-19,7,28,7,48,Sleeping
796,2010-12-19,7,52,8,11,Meal_Preparation
797,2010-12-19,8,11,9,8,Relax
798,2010-12-19,10,8,10,8,Leave_Home
799,2010-12-19,11,50,11,50,Enter_Home
800,2010-12-19,11,54,12,7,Meal_Preparation
801,2010-12-19,12,8,13,19,Relax
802,2010-12-19,13,28,13,28,Leave_Home
803,2010-12-19,15,48,15,49,Enter_Home
804,2010-12-19,17,0,17,46,Meal_Preparation
805,2010-12-19,18,0,18,5,Relax
806,2010-12-19,18,6,18,19,Work
807,2010-12-19,18,19,18,26,Relax
808,2010-12-19,18,28,18,28,Leave_Home
809,2010-12-19,18,55,18,55,Enter_Home
810,2010-12-19,19,4,23,37,Relax
811,2010-12-19,23,53,0,23,Sleeping
812,2010-12-20,0,23,0,24,Bed_to_Toilet
813,2010-12-20,0,24,5,12,Sleeping
814,2010-12-20,5,13,5,17,Bed_to_Toilet
815,2010-12-20,5,17,8,5,Sleeping
816,2010-12-20,8,17,8,20,Meal_Preparation
817,2010-12-20,8,20,8,27,Relax
818,2010-12-20,8,27,8,37,Meal_Preparation
819,2010-12-20,8,41,9,23,Relax
820,2010-12-20,10,23,10,23,Leave_Home
821,2010-12-20,12,41,12,41,Enter_Home
822,2010-12-20,13,4,13,11,Meal_Preparation
823,2010-12-20,13,16,13,21,Eating
824,2010-12-20,13,22,13,26,Relax
825,2010-12-20,13,32,13,32,Leave_Home
826,2010-12-20,14,44,14,44,Enter_Home
827,2010-12-20,14,49,14,49,Leave_Home
828,2010-12-20,14,51,14,52,Enter_Home
829,2010-12-20,14,55,16,17,Relax
830,2010-12-20,16,46,16,47,Leave_Home
831,2010-12-20,18,44,18,44,Enter_Home
832,2010-12-20,18,52,0,5,Relax
833,2010-12-21,0,36,10,25,Sleeping
834,2010-12-21,10,36,10,59,Meal_Preparation
835,2010-12-21,11,0,11,57,Relax
836,2010-12-21,12,1,12,5,Work
837,2010-12-21,12,39,16,3,Relax
838,2010-12-21,16,3,16,51,Meal_Preparation
839,2010-12-21,16,51,16,56,Relax
840,2010-12-21,16,56,17,0,Meal_Preparation
841,2010-12-21,17,0,17,6,Relax
842,2010-12-21,17,6,17,7,Meal_Preparation
843,2010-12-21,17,8,17,15,Relax
844,2010-12-21,17,15,17,17,Meal_Preparation
845,2010-12-21,17,19,17,48,Relax
846,2010-12-21,17,48,17,52,Meal_Preparation
847,2010-12-21,17,52,18,19,Relax
848,2010-12-21,18,19,18,32,Meal_Preparation
849,2010-12-21,18,33,0,5,Relax
850,2010-12-22,0,11,0,54,Sleeping
851,2010-12-22,0,54,0,55,Bed_to_Toilet
852,2010-12-22,0,55,6,7,Sleeping
853,2010-12-22,6,7,6,11,Bed_to_Toilet
854,2010-12-22,6,11,8,43,Sleeping
855,2010-12-22,9,0,9,16,Meal_Preparation
856,2010-12-22,9,17,10,22,Relax
857,2010-12-22,10,57,10,57,Leave_Home
858,2010-12-22,13,55,13,55,Enter_Home
859,2010-12-22,14,2,14,41,Relax
860,2010-12-22,14,45,14,45,Leave_Home
861,2010-12-22,15,6,15,6,Enter_Home
862,2010-12-22,15,31,15,39,Relax
863,2010-12-22,15,41,17,0,Meal_Preparation
864,2010-12-22,17,0,0,3,Relax
865,2010-12-23,0,3,0,31,Sleeping
866,2010-12-23,0,31,0,34,Bed_to_Toilet
867,2010-12-23,0,34,5,9,Sleeping
868,2010-12-23,5,10,5,12,Bed_to_Toilet
869,2010-12-23,5,13,6,56,Sleeping
870,2010-12-23,7,2,7,15,Meal_Preparation
871,2010-12-23,7,15,7,31,Relax
872,2010-12-23,8,49,8,49,Leave_Home
873,2010-12-23,11,10,11,10,Enter_Home
874,2010-12-23,11,16,12,10,Meal_Preparation
875,2010-12-23,12,11,12,27,Relax
876,2010-12-23,14,31,14,31,Leave_Home
877,2010-12-23,15,32,15,33,Enter_Home
878,2010-12-23,15,36,15,48,Meal_Preparation
879,2010-12-23,15,50,16,55,Relax
880,2010-12-23,17,12,17,21,Meal_Preparation
881,2010-12-23,18,25,18,56,Relax
882,2010-12-23,18,57,19,6,Meal_Preparation
883,2010-12-23,19,16,22,27,Relax
884,2010-12-23,22,38,3,22,Sleeping
885,2010-12-24,3,22,3,25,Bed_to_Toilet
886,2010-12-24,3,25,6,38,Sleeping
887,2010-12-24,6,39,6,58,Meal_Preparation
888,2010-12-24,6,59,7,14,Relax
889,2010-12-24,8,14,8,14,Leave_Home
890,2010-12-24,11,59,11,59,Enter_Home
891,2010-12-24,12,3,13,29,Meal_Preparation
892,2010-12-24,13,29,13,50,Relax
893,2010-12-24,13,51,14,50,Meal_Preparation
894,2010-12-24,14,52,15,4,Relax
895,2010-12-24,15,4,15,13,Meal_Preparation
896,2010-12-24,15,42,16,5,Work
897,2010-12-24,16,49,16,54,Meal_Preparation
898,2010-12-24,17,13,17,13,Leave_Home
899,2010-12-24,23,7,23,7,Enter_Home
900,2010-12-24,23,25,23,31,Relax
901,2010-12-24,23,41,5,57,Sleeping
902,2010-12-25,6,4,6,18,Meal_Preparation
903,2010-12-25,6,48,6,49,Leave_Home
904,2010-12-25,9,37,9,38,Enter_Home
905,2010-12-25,9,38,10,2,Relax
906,2010-12-25,10,14,11,20,Meal_Preparation
907,2010-12-25,11,25,12,36,Relax
908,2010-12-25,14,15,14,45,Work
909,2010-12-25,14,48,14,48,Leave_Home
910,2010-12-25,14,48,14,48,Enter_Home
911,2010-12-25,14,52,14,52,Leave_Home
912,2010-12-25,15,43,15,44,Enter_Home
913,2010-12-25,15,56,16,10,Meal_Preparation
914,2010-12-25,16,12,17,32,Relax
915,2010-12-25,17,36,17,42,Meal_Preparation
916,2010-12-25,17,46,23,13,Relax
917,2010-12-25,23,20,4,54,Sleeping
918,2010-12-26,4,54,5,0,Bed_to_Toilet
919,2010-12-26,5,1,5,56,Sleeping
920,2010-12-26,6,3,6,11,Meal_Preparation
921,2010-12-26,6,11,6,15,Relax
922,2010-12-26,6,15,6,18,Meal_Preparation
923,2010-12-26,6,18,10,15,Relax
924,2010-12-26,10,28,10,37,Meal_Preparation
925,2010-12-26,10,45,11,31,Relax
926,2010-12-26,11,53,12,16,Work
927,2010-12-26,12,17,13,59,Relax
928,2010-12-26,14,27,14,27,Leave_Home
929,2010-12-26,14,31,14,31,Enter_Home
930,2010-12-26,14,53,14,54,Leave_Home
931,2010-12-26,18,16,18,17,Enter_Home
932,2010-12-26,18,41,21,53,Relax
933,2010-12-26,22,11,8,57,Sleeping
934,2010-12-27,9,11,9,20,Meal_Preparation
935,2010-12-27,9,31,11,4,Relax
936,2010-12-27,11,16,11,29,Meal_Preparation
937,2010-12-27,12,19,12,28,Relax
938,2010-12-27,13,1,13,1,Leave_Home
939,2010-12-27,15,2,15,2,Enter_Home
940,2010-12-27,15,51,15,51,Leave_Home
941,2010-12-27,15,53,15,53,Enter_Home
942,2010-12-27,17,25,18,52,Meal_Preparation
943,2010-12-27,23,18,0,21,Relax
944,2010-12-28,0,28,0,32,Relax
945,2010-12-28,0,40,6,29,Sleeping
946,2010-12-28,8,39,8,56,Meal_Preparation
947,2010-12-28,8,56,9,13,Relax
948,2010-12-28,9,13,9,20,Meal_Preparation
949,2010-12-28,9,25,10,17,Relax
950,2010-12-28,10,18,10,42,Meal_Preparation
951,2010-12-28,10,44,10,47,Eating
952,2010-12-28,11,1,11,3,Work
953,2010-12-28,11,33,11,35,Relax
954,2010-12-28,11,58,12,56,Meal_Preparation
955,2010-12-28,12,58,13,11,Eating
956,2010-12-28,13,50,15,46,Relax
957,2010-12-28,15,51,16,2,Meal_Preparation
958,2010-12-28,16,14,19,13,Relax
959,2010-12-28,19,20,19,27,Meal_Preparation
960,2010-12-28,19,28,23,52,Relax
961,2010-12-28,23,56,4,24,Sleeping
962,2010-12-29,4,24,4,26,Bed_to_Toilet
963,2010-12-29,4,26,6,57,Sleeping
964,2010-12-29,7,11,7,24,Meal_Preparation
965,2010-12-29,7,26,8,41,Relax
966,2010-12-29,9,41,9,57,Meal_Preparation
967,2010-12-29,10,7,11,49,Relax
968,2010-12-29,12,22,12,49,Meal_Preparation
969,2010-12-29,13,2,17,35,Relax
970,2010-12-29,18,4,18,13,Meal_Preparation
971,2010-12-29,18,44,23,45,Relax
972,2010-12-31,0,46,7,1,Sleeping
973,2010-12-31,7,3,7,14,Meal_Preparation
974,2010-12-31,7,15,7,25,Relax
975,2010-12-31,8,30,8,30,Leave_Home
976,2010-12-31,13,52,13,52,Enter_Home
977,2010-12-31,14,0,14,6,Relax
978,2010-12-31,14,6,14,13,Meal_Preparation
979,2010-12-31,14,13,14,38,Housekeeping
980,2010-12-31,14,42,18,53,Relax
981,2010-12-31,18,53,19,11,Meal_Preparation
982,2010-12-31,19,11,19,14,Relax
983,2010-12-31,19,23,19,30,Meal_Preparation
984,2010-12-31,19,33,20,20,Relax
985,2010-12-31,20,25,20,26,Meal_Preparation
986,2010-12-31,20,26,21,4,Eating
987,2010-12-31,21,15,1,3,Relax
988,2011-01-01,1,13,6,15,Sleeping
989,2011-01-01,6,15,6,18,Bed_to_Toilet
990,2011-01-01,6,18,10,38,Sleeping
991,2011-01-01,10,53,11,15,Meal_Preparation
992,2011-01-01,11,15,11,51,Relax
993,2011-01-01,11,55,11,57,Meal_Preparation
994,2011-01-01,11,59,12,5,Eating
995,2011-01-01,12,5,12,7,Wash_Dishes
996,2011-01-01,12,36,14,37,Relax
997,2011-01-01,14,42,14,42,Meal_Preparation
998,2011-01-01,14,56,15,14,Eating
999,2011-01-01,16,4,17,11,Relax
1000,2011-01-01,17,15,17,24,Housekeeping
1001,2011-01-01,17,42,18,4,Relax
1002,2011-01-01,18,13,18,20,Eating
1003,2011-01-01,18,35,0,10,Relax
1004,2011-01-02,0,16,5,42,Sleeping
1005,2011-01-02,5,42,5,45,Bed_to_Toilet
1006,2011-01-02,5,45,5,57,Sleeping
1007,2011-01-02,6,4,6,18,Meal_Preparation
1008,2011-01-02,6,18,7,54,Relax
1009,2011-01-02,8,12,8,12,Leave_Home
1010,2011-01-02,8,13,8,14,Enter_Home
1011,2011-01-02,8,16,8,16,Leave_Home
1012,2011-01-02,12,14,12,14,Enter_Home
1013,2011-01-02,12,23,12,23,Leave_Home
1014,2011-01-02,12,27,12,27,Enter_Home
1015,2011-01-02,12,29,13,6,Relax
1016,2011-01-02,13,44,13,44,Leave_Home
1017,2011-01-02,16,0,16,1,Enter_Home
1018,2011-01-02,16,4,16,36,Relax
1019,2011-01-02,16,36,16,52,Meal_Preparation
1020,2011-01-02,16,53,18,32,Relax
1021,2011-01-02,20,25,20,28,Meal_Preparation
1022,2011-01-02,20,29,20,33,Eating
1023,2011-01-02,21,21,23,45,Relax
1024,2011-01-03,0,2,0,20,Relax
1025,2011-01-03,0,22,8,40,Sleeping
1026,2011-01-03,8,50,9,3,Meal_Preparation
1027,2011-01-03,9,3,9,32,Relax
1028,2011-01-03,10,57,10,59,Meal_Preparation
1029,2011-01-03,11,0,11,6,Eating
1030,2011-01-03,11,6,11,13,Wash_Dishes
1031,2011-01-03,12,1,13,1,Relax
1032,2011-01-03,14,12,14,12,Leave_Home
1033,2011-01-03,14,15,14,15,Enter_Home
1034,2011-01-03,14,16,14,16,Leave_Home
1035,2011-01-03,15,49,15,49,Enter_Home
1036,2011-01-03,15,52,16,15,Meal_Preparation
1037,2011-01-03,16,16,0,6,Relax
1038,2011-01-05,0,8,5,54,Sleeping
1039,2011-01-05,5,54,5,56,Bed_to_Toilet
1040,2011-01-05,5,57,8,3,Sleeping
1041,2011-01-05,8,7,8,40,Meal_Preparation
1042,2011-01-05,8,41,9,40,Relax
1043,2011-01-05,9,56,9,59,Meal_Preparation
1044,2011-01-05,9,59,10,6,Eating
1045,2011-01-05,11,36,11,36,Leave_Home
1046,2011-01-05,14,9,14,9,Enter_Home
1047,2011-01-05,14,48,15,47,Relax
1048,2011-01-05,15,56,15,56,Leave_Home
1049,2011-01-05,19,40,19,40,Enter_Home
1050,2011-01-05,19,42,22,23,Relax
1051,2011-01-05,22,42,6,57,Sleeping
1052,2011-01-06,6,59,7,18,Meal_Preparation
1053,2011-01-06,7,21,7,41,Relax
1054,2011-01-06,8,44,8,44,Leave_Home
1055,2011-01-06,10,17,10,17,Enter_Home
1056,2011-01-06,10,22,10,23,Meal_Preparation
1057,2011-01-06,10,23,10,27,Eating
1058,2011-01-06,10,33,10,33,Leave_Home
1059,2011-01-06,13,28,13,29,Enter_Home
1060,2011-01-06,13,30,13,35,Meal_Preparation
1061,2011-01-06,13,38,19,21,Relax
1062,2011-01-06,19,21,19,32,Meal_Preparation
1063,2011-01-06,19,32,0,18,Relax
1064,2011-01-07,0,26,7,15,Sleeping
1065,2011-01-07,7,15,7,18,Bed_to_Toilet
1066,2011-01-07,7,18,8,14,Sleeping
1067,2011-01-07,8,17,8,30,Meal_Preparation
1068,2011-01-07,8,31,10,10,Relax
1069,2011-01-07,10,36,10,48,Meal_Preparation
1070,2011-01-07,10,48,10,53,Eating
1071,2011-01-07,11,46,11,46,Leave_Home
1072,2011-01-07,15,48,15,48,Enter_Home
1073,2011-01-07,16,2,16,20,Meal_Preparation
1074,2011-01-07,16,21,16,30,Relax
1075,2011-01-07,16,31,16,34,Meal_Preparation
1076,2011-01-07,16,34,18,50,Relax
1077,2011-01-07,18,50,19,22,Meal_Preparation
1078,2011-01-07,19,23,19,28,Relax
1079,2011-01-07,19,28,19,31,Meal_Preparation
1080,2011-01-07,19,39,0,23,Relax
1081,2011-01-08,0,32,5,49,Sleeping
1082,2011-01-08,5,50,5,53,Bed_to_Toilet
1083,2011-01-08,5,53,9,31,Sleeping
1084,2011-01-08,9,34,9,57,Meal_Preparation
1085,2011-01-08,9,57,10,17,Relax
1086,2011-01-08,10,17,10,23,Meal_Preparation
1087,2011-01-08,10,23,11,4,Relax
1088,2011-01-08,13,10,13,20,Meal_Preparation
1089,2011-01-08,13,24,13,38,Eating
1090,2011-01-08,13,38,15,33,Relax
1091,2011-01-08,15,38,15,48,Meal_Preparation
1092,2011-01-08,15,52,16,11,Relax
1093,2011-01-08,16,30,16,35,Housekeeping
1094,2011-01-08,16,36,23,24,Relax
1095,2011-01-08,23,29,5,30,Sleeping
1096,2011-01-09,5,30,5,34,Bed_to_Toilet
1097,2011-01-09,5,34,8,4,Sleeping
1098,2011-01-09,8,33,8,44,Meal_Preparation
1099,2011-01-09,8,44,10,2,Relax
1100,2011-01-09,10,7,10,14,Meal_Preparation
1101,2011-01-09,10,14,10,21,Eating
1102,2011-01-09,10,44,10,51,Meal_Preparation
1103,2011-01-09,10,51,11,1,Relax
1104,2011-01-09,11,1,11,29,Wash_Dishes
1105,2011-01-09,11,37,15,42,Relax
1106,2011-01-09,15,42,17,47,Meal_Preparation
1107,2011-01-09,20,27,0,8,Relax
1108,2011-01-10,0,9,4,5,Sleeping
1109,2011-01-10,4,5,4,8,Bed_to_Toilet
1110,2011-01-10,4,9,6,56,Sleeping
1111,2011-01-10,7,5,8,41,Meal_Preparation
1112,2011-01-10,8,56,8,56,Leave_Home
1113,2011-01-10,10,20,10,20,Enter_Home
1114,2011-01-10,11,32,11,32,Leave_Home
1115,2011-01-10,13,38,13,38,Enter_Home
1116,2011-01-10,14,25,14,26,Leave_Home
1117,2011-01-10,19,16,19,16,Enter_Home
1118,2011-01-10,19,18,20,2,Meal_Preparation
1119,2011-01-10,20,3,0,3,Relax
1120,2011-01-11,0,19,6,6,Sleeping
1121,2011-01-11,6,6,6,10,Bed_to_Toilet
1122,2011-01-11,6,10,8,56,Sleeping
1123,2011-01-11,8,56,9,4,Relax
1124,2011-01-11,9,6,9,21,Meal_Preparation
1125,2011-01-11,9,21,9,52,Relax
1126,2011-01-11,10,2,10,10,Meal_Preparation
1127,2011-01-11,10,11,10,22,Eating
1128,2011-01-11,11,33,11,33,Leave_Home
1129,2011-01-11,14,7,14,7,Enter_Home
1130,2011-01-11,14,15,14,23,Relax
1131,2011-01-11,14,27,14,39,Meal_Preparation
1132,2011-01-11,14,40,14,44,Eating
1133,2011-01-11,14,49,14,49,Leave_Home
1134,2011-01-11,15,8,15,8,Enter_Home
1135,2011-01-11,15,23,16,23,Relax
1136,2011-01-11,16,57,16,57,Leave_Home
1137,2011-01-11,17,27,17,28,Enter_Home
1138,2011-01-11,17,34,17,57,Meal_Preparation
1139,2011-01-11,17,57,19,26,Relax
1140,2011-01-11,19,26,19,31,Wash_Dishes
1141,2011-01-11,19,32,23,52,Relax
1142,2011-01-12,0,7,8,19,Sleeping
1143,2011-01-12,8,28,8,39,Meal_Preparation
1144,2011-01-12,8,39,10,0,Relax
1145,2011-01-12,10,12,10,20,Meal_Preparation
1146,2011-01-12,10,20,10,25,Eating
1147,2011-01-12,11,29,11,29,Leave_Home
1148,2011-01-12,14,6,14,6,Enter_Home
1149,2011-01-12,14,7,14,17,Relax
1150,2011-01-12,14,28,14,38,Meal_Preparation
1151,2011-01-12,14,44,15,13,Relax
1152,2011-01-12,15,13,15,21,Wash_Dishes
1153,2011-01-12,15,23,16,9,Work
1154,2011-01-12,16,57,17,7,Relax
1155,2011-01-12,17,11,17,12,Leave_Home
1156,2011-01-12,20,38,20,38,Enter_Home
1157,2011-01-12,20,39,23,0,Relax
1158,2011-01-12,23,23,7,3,Sleeping
1159,2011-01-13,7,9,7,17,Meal_Preparation
1160,2011-01-13,7,17,7,35,Relax
1161,2011-01-13,8,39,8,39,Leave_Home
1162,2011-01-13,10,28,10,28,Enter_Home
1163,2011-01-13,10,34,10,40,Meal_Preparation
1164,2011-01-13,10,43,11,6,Eating
1165,2011-01-13,11,31,11,32,Leave_Home
1166,2011-01-13,13,39,13,39,Enter_Home
1167,2011-01-13,13,47,13,57,Meal_Preparation
1168,2011-01-13,14,2,18,6,Relax
1169,2011-01-13,18,7,18,25,Meal_Preparation
1170,2011-01-13,18,25,18,57,Relax
1171,2011-01-13,18,57,19,1,Meal_Preparation
1172,2011-01-13,19,1,22,26,Relax
1173,2011-01-13,22,48,5,37,Sleeping
1174,2011-01-14,5,37,5,40,Bed_to_Toilet
1175,2011-01-14,5,40,8,19,Sleeping
1176,2011-01-14,8,22,8,36,Meal_Preparation
1177,2011-01-14,8,41,9,22,Relax
1178,2011-01-14,9,35,9,40,Meal_Preparation
